run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**Devroey P, et al.** Clinical outcome following stimulation with highly purified hMG or recombinant FSH in patients undergoing IVF: a randomized assessor-blind controlled trial. *Human Reproduction*, 2006;21(12):3217-3227.",Andersen 2006,included,Andersen 2006,Cochrane-included study cluster,1,Lead-author attribution conflicts with the Andersen 2006 source report.
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**[Integrated analysis, HP-HMG vs rFSH]** Highly purified HMG versus recombinant FSH for ovarian stimulation in IVF cycles. *Reproductive BioMedicine Online*, 2010. (PubMed ID: 18681992)",Platteau 2008 integrated HP-hMG analysis,invalid_publication_type,,pooled individual-participant-data analysis,0,The publication pools raw data from two trials rather than reporting one primary study.
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**[Author, single-center]** Randomized controlled trial comparing embryonic quality in rFSH versus hMG in the IVF protocol with GnRH Antagonist. *JBRA Assisted Reproduction* (PMC7863090). || **ClinicalTrials.gov NCT02412904** — Randomized Controlled Trial Comparing Embryonic Quality in rFSH Versus hMG in IVF Protocol With GnRH Antagonist (n=188).",Chapon 2021,included,Chapon 2021,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,**[PCOS RCT]** Human Menopausal Gonadotropin versus Recombinant FSH in Polycystic Ovary Syndrome Patients Undergoing In Vitro Fertilization. (PMC3850313).,Turkcapar 2013,cochrane_awaiting,Turkcapar 2013,study awaiting classification,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**Bergh C, Howles CM, Borg K, et al.** Recombinant human follicle stimulating hormone (r-hFSH; Gonal-F) versus highly purified urinary FSH (Metrodin HP): results of a randomized comparative study in women undergoing assisted reproductive techniques. *Human Reproduction*, 1997;12(10):2133-2139.",Bergh 1997,included,Bergh 1997,Cochrane-included study cluster,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**Out HJ, Mannaerts BM, Driessen SG, Bennink HJ.** A prospective, randomized, assessor-blind, multicentre study comparing recombinant and urinary follicle stimulating hormone (Puregon vs. Metrodin) in in-vitro fertilization. *Human Reproduction*, 1995;10(10):2534-2540.",Out 1995,included,Out 1995,Cochrane-included study cluster,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**Ng EH, Lau EY, Yeung WS, Ho PC.** HMG is as good as recombinant human FSH in terms of oocyte and embryo quality: a prospective randomized trial. *Human Reproduction*, 2001;16(2):319-325.",Ng 2001,included,Ng 2001,Cochrane-included study cluster,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**[Multicenter, investigator-blind]** Clinical efficacy of highly purified urinary FSH versus recombinant FSH in volunteers undergoing controlled ovarian stimulation for in vitro fertilization: a randomized, multicenter, investigator-blind trial. *Fertility and Sterility* (Johns Hopkins-affiliated study).",Baker 2009,included,Baker 2009,Cochrane-included study cluster,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**[ICSI RCT, 120 patients]** A prospective and randomized study of ovarian stimulation for ICSI with recombinant FSH versus highly purified urinary FSH. (PubMed ID: 10813100)",Franco 2000,included,Franco 2000,Cochrane-included study cluster,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,**[70 vs 61 patients]** Recombinant FSH vs. urinary FSH for ovarian stimulation in in vitro fertilization. (PubMed ID: 14619648),Meden-Vrtovec 2003,included,Meden-Vrtovec 2003,Cochrane-included study cluster,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**[Combined protocol RCT]** Efficacy of a combined protocol of urinary and recombinant follicle-stimulating hormone used for ovarian stimulation of patients undergoing ICSI cycle. *Journal of Assisted Reproduction and Genetics*, 2007.",Pacchiarotti 2007,cochrane_excluded,Pacchiarotti 2007,Cochrane-excluded study,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**Pacchiarotti A, Sbracia M, Frega A, et al.** Urinary hMG (Meropur) versus recombinant FSH plus recombinant LH (Pergoveris) in IVF: a multicenter, prospective, randomized controlled trial. *Fertility and Sterility*, 2010;94(6):2467-2469.",Pacchiarotti 2010 hMG versus rFSH-plus-rLH trial,outside_other,,randomized controlled trial,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,**[Iranian RCT]** Controlled ovarian stimulation with r-FSH plus r-LH vs. HMG plus r-FSH in patients candidate for IVF/ICSI cycles: An RCT. (PMC5601935),Tehraninejad 2017 gonadotropin-combination trial,outside_other,,randomized controlled trial,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**Requena A, Cruz M, Ruiz FJ, et al.** Endocrine profile following stimulation with recombinant follicle stimulating hormone and luteinizing hormone versus highly purified human menopausal gonadotropin. (cited within Reproductive BioMedicine Online, 2019)",Requena gonadotropin endocrine-profile study,outside_other,,comparative primary study,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD005354/claude-clinician-1.md,"**Bühler KF, Fischer R.** Recombinant human LH supplementation versus supplementation with urinary hCG-based LH activity during controlled ovarian stimulation in the long GnRH-agonist protocol: a matched case-control study. (cited within Reproductive BioMedicine Online, 2019)",Bühler recombinant-LH matched case-control study,outside_observational,,matched case-control study,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Kilani Z, Dakkak A, Ghunaim S, Cognigni GE, Tabarelli C, Parmegiani L, Filicori M.** A prospective, randomized, controlled trial comparing highly purified hMG with recombinant FSH in women undergoing ICSI: ovarian response and clinical outcomes. *Hum Reprod.* 2003;18(6):1194–1199.",Kilani 2003,included,Kilani 2003,Cochrane-included study cluster,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Andersen AN, Devroey P, Arce JC.** Clinical outcome following stimulation with highly purified hMG or recombinant FSH in patients undergoing IVF: a randomized assessor-blind controlled trial. *Hum Reprod.* 2006;21(12):3217–3227.",Andersen 2006,included,Andersen 2006,Cochrane-included study cluster,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Andersen AN, et al. (integrated analysis of two RCTs).** Highly purified HMG versus recombinant FSH for ovarian stimulation in IVF cycles. *Reprod Biomed Online.* 2008;17(4):500–505 (also *Fertil Steril* companion publication).",Platteau 2008 integrated HP-hMG analysis,invalid_publication_type,,pooled individual-participant-data analysis,1,Lead-author attribution conflicts with the Platteau 2008 pooled analysis.; The publication pools raw data from two trials rather than reporting one primary study.
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Bosch E, Vidal C, Labarta E, Simon C, Remohi J, Pellicer A.** Highly purified hMG versus recombinant FSH in ovarian hyperstimulation with GnRH antagonists—a randomized study. *Hum Reprod.* 2008;23(10):2346–2351.",Bosch 2008,included,Bosch 2008,Cochrane-included study cluster,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Ye H, Huang G, Pei L, Zeng P, Luo X.** Outcome of in vitro fertilization following stimulation with highly purified hMG or recombinant FSH in downregulated women of advanced reproductive age: a prospective, randomized and controlled trial. *Gynecol Endocrinol.* 2012;28(7):540–544.",Ye 2012,included,Ye 2012,Cochrane-included study cluster,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Devroey P, Pellicer A, Nyboe Andersen A, Arce JC; MEGASET Trial Group.** A randomized assessor-blind trial comparing highly purified hMG and recombinant FSH in a GnRH antagonist cycle with compulsory single-blastocyst transfer. *Fertil Steril.* 2012;97(3):561–571.",Devroey 2012,included,Devroey 2012,Cochrane-included study cluster,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Witz CA, Daftary GS, Doody KJ, Park JK, Seifu Y, Yankov VI, Heiser PW; MEGASET-HR Trial Group.** Randomized, assessor-blinded trial comparing highly purified human menotropin and recombinant follicle-stimulating hormone in high responders undergoing intracytoplasmic sperm injection (MEGASET-HR). *Fertil Steril.* 2020;114(2):321–330.",Witz 2020,included,Witz 2020,Cochrane-included study cluster,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Levi-Setti PE, Cavagna M, Bulletti C.** Recombinant human LH supplementation versus recombinant human FSH (rFSH) step-up protocol during controlled ovarian stimulation in normogonadotrophic women with initial inadequate ovarian response to rFSH: a multicentre, prospective, randomized controlled trial. *Hum Reprod.* 2005;20(2):390–396.",De Placido 2005 recombinant-LH supplementation trial,outside_other,,randomized controlled trial,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Pacchiarotti A, Sbracia M, Frega A, Selman H, Rinaldi L, Pacchiarotti A.** Urinary hMG (Meropur) versus recombinant FSH plus recombinant LH (Pergoveris) in IVF: a multicenter, prospective, randomized controlled trial. *Fertil Steril.* 2010;94(6):2467–2469.",Selman 2010,included,Selman 2010,Cochrane-included study cluster,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Mohamed MA, Sbracia M, Pacchiarotti A, et al.** Urinary follicle-stimulating hormone (FSH) is more effective than recombinant FSH in older women in a controlled randomized study. *Fertil Steril.* 2006;85(5):1398–1403.",Mohamed 2006,included,Mohamed 2006,Cochrane-included study cluster,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**(Poor responders, early vs. late LH exposure)** — Prospective, randomized, controlled study of early vs. mid-follicular LH exposure (rFSH + rLH from day 1 vs. day 7) in patients with poor ovarian responsiveness. *J Assist Reprod Genet.* 2012.",Early- versus mid-follicular recombinant-LH exposure trial,outside_other,,randomized controlled trial,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD005354/claude-clinician-2.md,"**Phase III r-hFSH/r-hLH vs. r-hFSH trial in poor ovarian responders** — Single-blind, active-comparator, randomized, parallel-group trial of follitropin alfa/lutropin alfa vs. r-hFSH monotherapy (n=939) in patients with poor ovarian response (the ESPART-related trial). Published as: Efficacy and safety of follitropin alfa/lutropin alfa in ART: a randomized controlled trial in poor ovarian responders. *Hum Reprod* (or associated journal), 2017–2018.",Humaidan 2017 ESPART trial,outside_other,,randomized controlled trial,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD005354/claude-clinician-3.md,"**Andersen AN, Devroey P, Arce JC.** Clinical outcome following stimulation with highly purified hMG or recombinant FSH in patients undergoing IVF: a randomized assessor-blind controlled trial. *Hum Reprod.* 2006;21(12):3217–3227. || **Ziebe S, Lundin K, Janssens R, Helmgaard L, Arce JC.** Influence of ovarian stimulation with HP-hMG or recombinant FSH on embryo quality parameters in patients undergoing IVF. *Hum Reprod.* 2007;22(9):2404–2413.",Andersen 2006,included,Andersen 2006,Cochrane-included study cluster,0,Grouped 2 terminal-list citations to one study cluster.
claude-clinician-3,claude,clinician,3,retrieval_bias/CD005354/claude-clinician-3.md,"**Platteau P, Andersen AN, Loft A, Smitz J, Danglas P, Devroey P.** Highly purified HMG versus recombinant FSH for ovarian stimulation in IVF cycles. *Reprod Biomed Online.* 2008;17(2):190–198. (integrated analysis of two RCTs)",Platteau 2008 integrated HP-hMG analysis,invalid_publication_type,,pooled individual-participant-data analysis,0,The publication pools raw data from two trials rather than reporting one primary study.
claude-clinician-3,claude,clinician,3,retrieval_bias/CD005354/claude-clinician-3.md,"**Bosch E, Vidal C, Labarta E, Simon C, Remohi J, Pellicer A.** Highly purified hMG versus recombinant FSH in ovarian hyperstimulation with GnRH antagonists—a randomized study. *Hum Reprod.* 2008;23(10):2346–2351.",Bosch 2008,included,Bosch 2008,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD005354/claude-clinician-3.md,"**Hompes PG, Broekmans FJ, Hoozemans DA, Schats R.** Effectiveness of highly purified human menopausal gonadotropin vs. recombinant FSH in first-cycle IVF-ICSI patients. *Fertil Steril.* 2008;89(6):1685–1693.",Hompes 2008,included,Hompes 2008,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD005354/claude-clinician-3.md,"**Devroey P, Pellicer A, Nyboe Andersen A, Arce JC (MEGASET trial).** A randomized assessor-blind trial comparing highly purified hMG and recombinant FSH in a GnRH antagonist cycle with compulsory single-blastocyst transfer. *Fertil Steril.* 2012;97(3):561–571.",Devroey 2012,included,Devroey 2012,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD005354/claude-clinician-3.md,"**Ye H, Huang G, Pei L, Zeng P, Luo X.** Outcome of IVF following stimulation with highly purified hMG or recombinant FSH in downregulated women of advanced reproductive age: a prospective, randomized and controlled trial. *Gynecol Endocrinol.* 2012;28(7):540–544.",Ye 2012,included,Ye 2012,Cochrane-included study cluster,0,
claude-clinician-3,claude,clinician,3,retrieval_bias/CD005354/claude-clinician-3.md,**[Pain-perception RCT]** Randomized IVF trial of recombinant FSH versus urinary FSH/LH: outcomes and pain perception. *Fertil Steril.* 2002.,Unspecified FSH-versus-FSH/LH pain-perception trial,outside_unresolved,,reported randomized trial,0,The citation is insufficient to resolve to a specific publication.
