run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
claude-clinician-1,claude,clinician,1,retrieval_bias/CD016104/claude-clinician-1.md,KEYNOTE-671,KEYNOTE-671,included,KEYNOTE-671,phase III RCT,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD016104/claude-clinician-1.md,CheckMate 77T,CheckMate 77T,included,CHECKMATE-77T,phase III RCT,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD016104/claude-clinician-1.md,AEGEAN,AEGEAN,included,AEGEAN,phase III RCT,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD016104/claude-clinician-1.md,CheckMate 816,CheckMate 816,included,CHECKMATE-816,phase III RCT,0,The nivolumab-plus-chemotherapy and nivolumab-plus-ipilimumab comparisons are grouped under one Cochrane study label.
claude-clinician-1,claude,clinician,1,retrieval_bias/CD016104/claude-clinician-1.md,IMpower010,IMpower010,included,IMPOWER-010,phase III RCT,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD016104/claude-clinician-1.md,PEARLS/KEYNOTE-091,PEARLS/KEYNOTE-091,included,PEARLS/ KEYNOTE-091,phase III RCT,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD016104/claude-clinician-1.md,Neotorch,Neotorch,included,NEOTORCH,phase III RCT,0,
claude-clinician-1,claude,clinician,1,retrieval_bias/CD016104/claude-clinician-1.md,CTONG1804 neoadjuvant nivolumab study,CTONG1804 neoadjuvant nivolumab study,outside_other,,biomarker-assigned phase II trial,0,The response calls CTONG1804 randomized; its published report describes treatment assignment based on PD-L1 expression.
claude-clinician-2,claude,clinician,2,retrieval_bias/CD016104/claude-clinician-2.md,KEYNOTE-671,KEYNOTE-671,included,KEYNOTE-671,phase III RCT,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD016104/claude-clinician-2.md,CheckMate 77T,CheckMate 77T,included,CHECKMATE-77T,phase III RCT,0,
claude-clinician-2,claude,clinician,2,retrieval_bias/CD016104/claude-clinician-2.md,AEGEAN,AEGEAN,included,AEGEAN,phase III RCT,0,
