run_id,model,role_id,replicate,source_file,reported_citation,canonical_candidate,ground_truth_status,cochrane_study_label,design,identity_issue,notes
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,iStent inject pivotal trial,iStent inject pivotal trial,outside_other,,RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,HYDRUS II,HYDRUS II,outside_other,,RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,HORIZON,HORIZON,outside_other,,RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,COMPARE Hydrus-versus-two-iStent trial,COMPARE Hydrus-versus-two-iStent trial,outside_other,,RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Falkenberry 2020 excisional-goniotomy trial,Falkenberry 2020 excisional-goniotomy trial,included,Falkenberry 2020,RCT,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Lee 2019 KDB-versus-iStent study,Lee 2019 KDB-versus-iStent study,outside_observational,,retrospective comparison,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Dorairaj KDB-versus-iStent endothelial study,Dorairaj KDB-versus-iStent endothelial study,outside_observational,,fellow-eye comparison,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Dorairaj KDB multicenter study,Dorairaj KDB multicenter study,outside_observational,,retrospective study,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Salinas KDB study,Salinas KDB study,outside_observational,,retrospective cohort,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Jea Trabectome-versus-trabeculectomy study,Jea Trabectome-versus-trabeculectomy study,outside_observational,,retrospective comparison,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,High-IOP Trabectome study,High-IOP Trabectome study,outside_observational,,prospective cohort,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Mayo Clinic Trabectome study,Mayo Clinic Trabectome study,outside_observational,,case series,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Chinese Trabectome study,Chinese Trabectome study,outside_observational,,observational study,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Ayub 2025 bent-needle-goniotomy trial,Ayub 2025 bent-needle-goniotomy trial,cochrane_excluded,Ayub 2025,RCT,0,Protocol and results reports are grouped as one study cluster.
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Four-year GATT outcomes study,Four-year GATT outcomes study,outside_observational,,case series,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,GATT after vitreoretinal surgery study,GATT after vitreoretinal surgery study,outside_observational,,retrospective cohort,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,ROMEO OMNI study,ROMEO OMNI study,outside_observational,,retrospective multicenter study,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,OMNI superior-versus-inferior study,OMNI superior-versus-inferior study,outside_observational,,comparative cohort,0,
claude-clinician-1,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,Goldberg 2024 STREAMLINE-versus-iStent trial,Goldberg 2024 STREAMLINE-versus-iStent trial,included,Goldberg 2024,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD015186/claude-clinician-2.md,US iStent pivotal trial,US iStent pivotal trial,outside_other,,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD015186/claude-clinician-2.md,iStent inject pivotal trial,iStent inject pivotal trial,outside_other,,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD015186/claude-clinician-2.md,Fan Gaskin 2024 iStent inject trial,Fan Gaskin 2024 iStent inject trial,outside_other,,RCT,0,
claude-clinician-2,claude,clinician,2,reviews/CD015186/claude-clinician-2.md,HYDRUS II,HYDRUS II,outside_other,,RCT,0,
